2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-22T21:50:20 Cycle:85365308-4295-4370-8e23-05d88256d096 Created:2019-05-22T21:48:30 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
WA,305,Hasluck,7933,Gidgegannup,710,67.49,342,32.51,1052,3.35
WA,305,Hasluck,7935,Glen Forrest,568,50.76,551,49.24,1119,0.97
WA,305,Hasluck,7533,Gooseberry Hill,901,62.92,531,37.08,1432,-1.09
WA,305,Hasluck,7936,Greenmount,649,50.15,645,49.85,1294,-0.49
WA,305,Hasluck,8219,Guildford,677,49.52,690,50.48,1367,-1.48
WA,305,Hasluck,8220,Hazelmere,815,56.83,619,43.17,1434,5.99
WA,305,Hasluck,7922,Helena Valley,1117,60.64,725,39.36,1842,1.53
WA,305,Hasluck,7539,Kalamunda,952,64.02,535,35.98,1487,-0.79
WA,305,Hasluck,7540,Kalamunda North,960,61.15,610,38.85,1570,-2.88
WA,305,Hasluck,7546,Kenwick,822,45.19,997,54.81,1819,4.62
WA,305,Hasluck,7547,Lesmurdie,1236,65.36,655,34.64,1891,0.06
WA,305,Hasluck,65668,Lesmurdie North,750,58.18,539,41.82,1289,-4.03
WA,305,Hasluck,7548,Maddington,945,43.17,1244,56.83,2189,4.85
WA,305,Hasluck,31476,Maddington East,441,35.77,792,64.23,1233,2.57
WA,305,Hasluck,7948,Mahogany Creek,448,59.81,301,40.19,749,2.86
WA,305,Hasluck,7550,Maida Vale,1313,63.71,748,36.29,2061,2.68
WA,305,Hasluck,7950,Middle Swan,554,44.64,687,55.36,1241,6.57
WA,305,Hasluck,7949,Midland,598,45.96,703,54.04,1301,6.47
WA,305,Hasluck,58748,Midland PPVC,5214,57.83,3802,42.17,9016,3.31
WA,305,Hasluck,7953,Mount Helena,495,57.36,368,42.64,863,7.06
WA,305,Hasluck,7956,Mundaring,609,55.16,495,44.84,1104,3.13
WA,305,Hasluck,97492,Mundaring PPVC,1661,61.4,1044,38.6,2705,7.82
WA,305,Hasluck,82498,Other Mobile Team 1,0,0,0,0,0,-53.85
WA,305,Hasluck,7958,Parkerville,574,59.61,389,40.39,963,-0.51
WA,305,Hasluck,7960,Sawyers Valley,285,51.08,273,48.92,558,1.01
WA,305,Hasluck,34079,Special Hospital Team 1,169,66.02,87,33.98,256,9.64
WA,305,Hasluck,34194,Special Hospital Team 2,29,59.18,20,40.82,49,2.26
WA,305,Hasluck,83812,Special Hospital Team 3,24,42.86,32,57.14,56,-14.06
WA,305,Hasluck,83813,Special Hospital Team 4,14,60.87,9,39.13,23,3.95
WA,305,Hasluck,7962,Stoneville,519,60.35,341,39.65,860,0.59
WA,305,Hasluck,11901,Stratton,451,38.25,728,61.75,1179,4.9
WA,305,Hasluck,65672,Stratton North,810,56.64,620,43.36,1430,5.69
WA,305,Hasluck,7963,Swan View,960,46.65,1098,53.35,2058,2.66
WA,305,Hasluck,83289,Swan View East,382,55.04,312,44.96,694,8.47
WA,305,Hasluck,7555,Walliston,1103,60.97,706,39.03,1809,-1.45
WA,305,Hasluck,7556,Wattle Grove,1048,54.13,888,45.87,1936,1.73
WA,305,Hasluck,83031,West Swan (Hasluck),302,49.19,312,50.81,614,0.36
WA,305,Hasluck,7970,Wooroloo,168,56.38,130,43.62,298,5.17
WA,242,Moore,7919,Beldon,811,47.79,886,52.21,1697,1.34
WA,242,Moore,65418,BLV Moore PPVC,0,0,0,0,0,-55.56
WA,242,Moore,7924,Burns Beach,1048,69.36,463,30.64,1511,0.22
WA,242,Moore,11902,Connolly,1218,61.58,760,38.42,1978,-1
WA,242,Moore,7928,Craigie,995,47.52,1099,52.48,2094,1.5
WA,242,Moore,32450,Currambine,1394,60.64,905,39.36,2299,1.57
WA,242,Moore,30233,Divisional Office (PREPOLL),279,62.28,169,37.72,448,62.28
WA,242,Moore,7566,Duncraig,1312,61.6,818,38.4,2130,-0.38
WA,242,Moore,7567,Duncraig East,934,64.28,519,35.72,1453,-6.37
WA,242,Moore,7568,Duncraig North,1179,58.69,830,41.31,2009,-2.1
WA,242,Moore,7569,Duncraig South,1199,68.05,563,31.95,1762,-3.07
WA,242,Moore,7932,Edgewater,1023,53.06,905,46.94,1928,-0.56
WA,242,Moore,7938,Heathridge,934,53.19,822,46.81,1756,4.7
WA,242,Moore,11594,Heathridge East,590,47.73,646,52.27,1236,3.9
WA,242,Moore,7577,Hillarys,1763,64.98,950,35.02,2713,-1.78
WA,242,Moore,32453,Hillarys North,1127,71.97,439,28.03,1566,-3.47
WA,242,Moore,82937,Hillarys West,706,75.43,230,24.57,936,5.7
WA,242,Moore,38452,Iluka,1049,67.76,499,32.24,1548,-0.86
WA,242,Moore,11903,Joondalup,1054,55.8,835,44.2,1889,1.48
WA,242,Moore,38453,Joondalup Central,533,47.46,590,52.54,1123,-7.89
WA,242,Moore,65537,Joondalup MOORE PPVC,6568,65.2,3505,34.8,10073,3.83
WA,242,Moore,7942,Kallaroo,1489,63.69,849,36.31,2338,-0.31
WA,242,Moore,7578,Kingsley,1643,60.18,1087,39.82,2730,0.59
WA,242,Moore,11912,Kingsley East,824,63.24,479,36.76,1303,-2.25
WA,242,Moore,7579,Kingsley South,998,60.74,645,39.26,1643,0.23
WA,242,Moore,31962,Kinross,1343,55.5,1077,44.5,2420,2.21
WA,242,Moore,82936,Kinross East,205,54.67,170,45.33,375,0.51
WA,242,Moore,7581,Marmion,1135,68.41,524,31.59,1659,-2.96
WA,242,Moore,7955,Mullaloo,1447,60.44,947,39.56,2394,-0.4
WA,242,Moore,7957,Ocean Reef,811,65.72,423,34.28,1234,3.27
WA,242,Moore,31061,Ocean Reef North,1414,65.55,743,34.45,2157,-1.17
WA,242,Moore,89900,Ocean Reef South,659,64.04,370,35.96,1029,1.15
WA,242,Moore,7584,Padbury,877,53.48,763,46.52,1640,2.76
WA,242,Moore,7585,Padbury South,1367,57.12,1026,42.88,2393,1.11
WA,242,Moore,32376,Sorrento,994,65.83,516,34.17,1510,-2.99
WA,242,Moore,32446,Sorrento Beach,1436,77.29,422,22.71,1858,-1.07
WA,242,Moore,34082,Special Hospital Team 1,86,65.15,46,34.85,132,2.53
WA,242,Moore,7969,Woodvale,763,61.29,482,38.71,1245,0.2
WA,242,Moore,11632,Woodvale North,1425,60.69,923,39.31,2348,-0.04
WA,242,Moore,82938,Woodvale South,500,59.24,344,40.76,844,-1.24
WA,243,O'Connor,7645,Albany,302,53.17,266,46.83,568,-5.32
WA,243,O'Connor,7688,Albany East,288,71.46,115,28.54,403,2.87
WA,243,O'Connor,32815,Albany PPVC,5471,63.09,3201,36.91,8672,-2.9
WA,243,O'Connor,7646,Albany West,702,53.96,599,46.04,1301,-2.24
WA,243,O'Connor,7649,Allanson,91,44.17,115,55.83,206,6.16
WA,243,O'Connor,7653,Bayonet Head,747,61.94,459,38.06,1206,-2.83
WA,243,O'Connor,65477,BLV O'Connor PPVC,0,0,0,0,0,-66.67
WA,243,O'Connor,7805,Boulder,709,54.66,588,45.34,1297,0.64
WA,243,O'Connor,7656,Boyup Brook,550,76.92,165,23.08,715,-0.46
WA,243,O'Connor,7990,Bremer Bay,174,75.98,55,24.02,229,-2.92
WA,243,O'Connor,7657,Bridgetown,873,58.55,618,41.45,1491,-1.61
WA,243,O'Connor,7991,Brookton,312,77.23,92,22.77,404,1.49
WA,243,O'Connor,7992,Broomehill,173,78.28,48,21.72,221,-3.19
WA,243,O'Connor,7811,Castletown,1005,71.89,393,28.11,1398,-1.88
WA,243,O'Connor,7671,Centennial Park,469,65.78,244,34.22,713,1.53
WA,243,O'Connor,7673,Collie,150,39.37,231,60.63,381,5.71
WA,243,O'Connor,7674,Collie Central,418,42.09,575,57.91,993,8.52
WA,243,O'Connor,7676,Collie North,296,38.44,474,61.56,770,7.26
WA,243,O'Connor,34354,Collie PPVC,955,40.9,1380,59.1,2335,7.12
WA,243,O'Connor,7816,Coolgardie,126,52.72,113,47.28,239,-3.67
WA,243,O'Connor,8003,Corrigin,453,84.36,84,15.64,537,0.21
WA,243,O'Connor,8004,Cranbrook,244,75.54,79,24.46,323,3.03
WA,243,O'Connor,8005,Cuballing,228,71.25,92,28.75,320,-1.55
WA,243,O'Connor,8010,Darkan,198,87.22,29,12.78,227,2.33
WA,243,O'Connor,7681,Denmark,806,45.85,952,54.15,1758,-6.07
WA,243,O'Connor,30234,Divisional Office (PREPOLL),0,0,0,0,0,0
WA,243,O'Connor,8015,Dumbleyung,191,84.89,34,15.11,225,5.39
WA,243,O'Connor,8016,Duranillin,100,91.74,9,8.26,109,4.67
WA,243,O'Connor,7687,Elleker,277,62.67,165,37.33,442,1.1
WA,243,O'Connor,7822,Esperance,1169,72.07,453,27.93,1622,-0.05
WA,243,O'Connor,32761,Esperance PPVC,2178,76.21,680,23.79,2858,0.83
WA,243,O'Connor,83876,Eucla PPVC,8,44.44,10,55.56,18,-19.29
WA,243,O'Connor,8020,Frankland,172,83.5,34,16.5,206,3.31
WA,243,O'Connor,8026,Gnowangerup,288,79.12,76,20.88,364,3.33
WA,243,O'Connor,7692,Greenbushes,250,60.53,163,39.47,413,0.31
WA,243,O'Connor,32506,Hannans,474,65.38,251,34.62,725,-2.81
WA,243,O'Connor,47784,Harrismith,80,95.24,4,4.76,84,3.84
WA,243,O'Connor,8030,Highbury,111,82.84,23,17.16,134,-1.34
WA,243,O'Connor,7835,Hopetoun,216,70.82,89,29.18,305,1.57
WA,243,O'Connor,8032,Hyden,211,88.66,27,11.34,238,4.8
WA,243,O'Connor,8034,Jerramungup,181,84.58,33,15.42,214,1.31
WA,243,O'Connor,7703,Kalgan,396,67.35,192,32.65,588,-6.05
WA,243,O'Connor,7839,Kalgoorlie,366,55.96,288,44.04,654,-9.78
WA,243,O'Connor,7846,Kalgoorlie Central,385,56.7,294,43.3,679,-2.08
WA,243,O'Connor,7843,Kalgoorlie North,715,60.59,465,39.41,1180,-7.34
WA,243,O'Connor,82736,Kalgoorlie PPVC,3119,62.97,1834,37.03,4953,-2.68
WA,243,O'Connor,7842,Kalgoorlie South,614,56.85,466,43.15,1080,-2.52
WA,243,O'Connor,7849,Kambalda West,374,57.01,282,42.99,656,3.74
WA,243,O'Connor,8038,Katanning,1054,71.02,430,28.98,1484,-0.98
WA,243,O'Connor,8041,Kendenup,335,67.54,161,32.46,496,2.74
WA,243,O'Connor,7696,King River,449,75.08,149,24.92,598,-0.08
WA,243,O'Connor,8042,Kojonup,655,82.81,136,17.19,791,-0.39
WA,243,O'Connor,8043,Kondinin,121,74.69,41,25.31,162,-4.18
WA,243,O'Connor,8046,Kulin,272,87.18,40,12.82,312,0.33
WA,243,O'Connor,8048,Lake Grace,316,84.95,56,15.05,372,-2.39
WA,243,O'Connor,8049,Lake King,78,89.66,9,10.34,87,5.19
WA,243,O'Connor,7854,Laverton,43,40.19,64,59.81,107,-5.78
WA,243,O'Connor,7855,Leinster,54,65.85,28,34.15,82,5.85
WA,243,O'Connor,7856,Leonora,90,59.21,62,40.79,152,-5.63
WA,243,O'Connor,82979,Leonora PPVC,26,61.9,16,38.1,42,-1.76
WA,243,O'Connor,7700,Little Grove,501,57.72,367,42.28,868,-3.79
WA,243,O'Connor,7701,Lockyer,941,57.66,691,42.34,1632,0.47
WA,243,O'Connor,7706,Manjimup,837,64.98,451,35.02,1288,-2.09
WA,243,O'Connor,7707,Manjimup East,406,73.29,148,26.71,554,1.6
WA,243,O'Connor,34357,Manjimup PPVC,1261,65.07,677,34.93,1938,-4.09
WA,243,O'Connor,7714,Middleton Beach,352,66.17,180,33.83,532,-2.87
WA,243,O'Connor,8065,Mount Barker,807,63.39,466,36.61,1273,-3.56
WA,243,O'Connor,7868,Munglinup,74,86.05,12,13.95,86,12.56
WA,243,O'Connor,8070,Muradup,104,85.95,17,14.05,121,-1.1
WA,243,O'Connor,7716,Napier,130,78.79,35,21.21,165,4.88
WA,243,O'Connor,8072,Narrikup,173,77.58,50,22.42,223,-2.18
WA,243,O'Connor,8073,Narrogin,707,68.51,325,31.49,1032,2.15
WA,243,O'Connor,82978,Narrogin PPVC,823,70.52,344,29.48,1167,0.76
WA,243,O'Connor,8074,Narrogin West,155,74.52,53,25.48,208,2.28
WA,243,O'Connor,8075,Newdegate,159,88.33,21,11.67,180,5.2
WA,243,O'Connor,7872,Norseman,73,46.2,85,53.8,158,-0.76
WA,243,O'Connor,82980,Norseman PPVC,32,58.18,23,41.82,55,-7.64
WA,243,O'Connor,7717,Northcliffe,184,55.09,150,44.91,334,-8.79
WA,243,O'Connor,7875,Nulsen,436,57.9,317,42.1,753,-1.07
WA,243,O'Connor,8082,Nyabing,126,88.73,16,11.27,142,0.18
WA,243,O'Connor,8083,Ongerup,120,88.89,15,11.11,135,5
WA,243,O'Connor,65159,Other Mobile Team 1,6,31.58,13,68.42,19,-10.53
WA,243,O'Connor,65160,Other Mobile Team 2,9,18.75,39,81.25,48,-21.25
WA,243,O'Connor,7719,Parryville,113,51.13,108,48.87,221,-3.08
WA,243,O'Connor,7720,Pemberton,354,71.08,144,28.92,498,-1.97
WA,243,O'Connor,8086,Pingelly,368,74.49,126,25.51,494,4.69
WA,243,O'Connor,8090,Porongurup,127,66.84,63,33.16,190,1.25
WA,243,O'Connor,7722,Quinninup,29,46.03,34,53.97,63,-2.54
WA,243,O'Connor,7880,Ravensthorpe,233,72.59,88,27.41,321,-6.36
WA,243,O'Connor,7723,Redmond,93,74.4,32,25.6,125,4.86
WA,243,O'Connor,47363,Remote Mobile Team 1,80,29.09,195,70.91,275,-10.91
WA,243,O'Connor,7725,Scotsdale,208,52.66,187,47.34,395,-5.52
WA,243,O'Connor,34057,Somerville,804,67.96,379,32.04,1183,-1.86
WA,243,O'Connor,34087,Special Hospital Team 1,89,66.42,45,33.58,134,0.45
WA,243,O'Connor,34227,Special Hospital Team 2,31,56.36,24,43.64,55,-9.64
WA,243,O'Connor,34228,Special Hospital Team 3,18,60,12,40,30,-6.67
WA,243,O'Connor,34229,Special Hospital Team 4,42,42.86,56,57.14,98,-23.28
WA,243,O'Connor,34230,Special Hospital Team 5,44,77.19,13,22.81,57,11.26
WA,243,O'Connor,82748,Special Hospital Team 6,64,56.64,49,43.36,113,-9.55
WA,243,O'Connor,82749,Special Hospital Team 7,29,72.5,11,27.5,40,5.83
WA,243,O'Connor,7730,Spencer Park,800,59.3,549,40.7,1349,1.58
WA,243,O'Connor,8099,Tambellup,211,79.62,54,20.38,265,3.52
WA,243,O'Connor,7731,Tingledale,83,63.36,48,36.64,131,5.57
WA,243,O'Connor,8107,Wagin,595,76.09,187,23.91,782,0.82
WA,243,O'Connor,7734,Walpole,218,71.48,87,28.52,305,12.24
WA,243,O'Connor,8109,Wandering,165,79.71,42,20.29,207,4.92
WA,243,O'Connor,7736,Wellstead,100,71.94,39,28.06,139,-7.37
WA,243,O'Connor,8112,Wickepin,237,84.34,44,15.66,281,1.99
WA,243,O'Connor,8113,Williams,373,85.16,65,14.84,438,4.21
WA,243,O'Connor,8116,Woodanilling,125,69.06,56,30.94,181,-2.14
WA,243,O'Connor,7741,Yakamia,981,61.93,603,38.07,1584,-3.47
WA,243,O'Connor,65709,Youngs Siding,199,58.7,140,41.3,339,-3.14
WA,244,Pearce,82858,Alkimos,452,46.6,518,53.4,970,-2.09
WA,244,Pearce,82963,Alkimos West,705,51.69,659,48.31,1364,3.15
WA,244,Pearce,47772,Aveley,1407,58.94,980,41.06,2387,3.14
WA,244,Pearce,82964,Aveley East,865,56.32,671,43.68,1536,3.83
WA,244,Pearce,7977,Bakers Hill,356,62.68,212,37.32,568,12.21
WA,244,Pearce,32474,Banksia Grove,697,48.81,731,51.19,1428,6.25
WA,244,Pearce,82878,Banksia Grove North,694,45.66,826,54.34,1520,-3.29
WA,244,Pearce,7982,Beverley,494,70.37,208,29.63,702,2.99
WA,244,Pearce,7921,Bindoon,568,66.9,281,33.1,849,2.17
WA,244,Pearce,65512,BLV Pearce PPVC,0,0,0,0,0,-60
WA,244,Pearce,7923,Bullsbrook,1327,63.22,772,36.78,2099,6.03
WA,244,Pearce,38192,Butler,1283,54.23,1083,45.77,2366,7.74
WA,244,Pearce,65673,Butler East,849,49.53,865,50.47,1714,3.58
WA,244,Pearce,82965,Butler North,430,49.54,438,50.46,868,3.26
WA,244,Pearce,82966,Butler South,228,45.33,275,54.67,503,-0.95
WA,244,Pearce,47759,Carramar,1344,56.33,1042,43.67,2386,2.93
WA,244,Pearce,31060,Clarkson,809,49.66,820,50.34,1629,7.29
WA,244,Pearce,82859,Clarkson South,798,50.32,788,49.68,1586,5.16
WA,244,Pearce,82881,Clarkson West,380,42.65,511,57.35,891,-13.84
WA,244,Pearce,7939,Dayton,575,42.62,774,57.38,1349,-5.44
WA,244,Pearce,30235,Divisional Office (PREPOLL),0,0,0,0,0,0
WA,244,Pearce,32575,Ellenbrook,857,49.68,868,50.32,1725,-1.06
WA,244,Pearce,82871,Ellenbrook - The Vines,466,49.95,467,50.05,933,1.32
WA,244,Pearce,65675,Ellenbrook East,971,52.23,888,47.77,1859,6.3
WA,244,Pearce,46519,Ellenbrook North,588,46.08,688,53.92,1276,0.48
WA,244,Pearce,83307,Ellenbrook PPVC,3185,56.83,2419,43.17,5604,-2.68
WA,244,Pearce,82876,Ellenbrook South,756,52.5,684,47.5,1440,-0.58
WA,244,Pearce,65676,Ellenbrook West,842,50.88,813,49.12,1655,5.65
WA,244,Pearce,7934,Gingin,463,74.56,158,25.44,621,1.13
WA,244,Pearce,8028,Grass Valley,79,75.96,25,24.04,104,4.08
WA,244,Pearce,8029,Greenhills,104,77.04,31,22.96,135,-0.95
WA,244,Pearce,7937,Guilderton,208,69.8,90,30.2,298,3.23
WA,244,Pearce,7940,Herne Hill,627,61.17,398,38.83,1025,5.57
WA,244,Pearce,65749,Joondalup PEARCE PPVC,3294,60.85,2119,39.15,5413,6.8
WA,244,Pearce,7944,Lancelin,362,71.26,146,28.74,508,5.16
WA,244,Pearce,7945,Ledge Point,77,71.96,30,28.04,107,-4.36
WA,244,Pearce,7947,Lower Chittering,499,65.49,263,34.51,762,2.18
WA,244,Pearce,31963,Merriwa,900,48.23,966,51.77,1866,3.27
WA,244,Pearce,82967,Merriwa East,294,49.08,305,50.92,599,2.78
WA,244,Pearce,65674,Merriwa North,524,57.46,388,42.54,912,1.72
WA,244,Pearce,32452,Mindarie,1893,66.94,935,33.06,2828,3.72
WA,244,Pearce,82968,Mindarie North,432,61.54,270,38.46,702,2.71
WA,244,Pearce,7954,Muchea,411,67.49,198,32.51,609,2.35
WA,244,Pearce,8077,Northam,428,56.24,333,43.76,761,2.62
WA,244,Pearce,8078,Northam East,400,57.14,300,42.86,700,5.39
WA,244,Pearce,58476,Northam PPVC,2052,65.62,1075,34.38,3127,2.79
WA,244,Pearce,65157,Other Mobile Team 1,3,33.33,6,66.67,9,0
WA,244,Pearce,7959,Quinns Rocks,688,55.71,547,44.29,1235,8.2
WA,244,Pearce,58824,Quinns Rocks North,1040,53.86,891,46.14,1931,0.53
WA,244,Pearce,7961,Seabird,48,71.64,19,28.36,67,-2.72
WA,244,Pearce,34085,Special Hospital Team 1,28,70,12,30,40,13.4
WA,244,Pearce,34196,Special Hospital Team 2,30,61.22,19,38.78,49,4.7
WA,244,Pearce,47783,Special Hospital Team 3,67,65.69,35,34.31,102,9
WA,244,Pearce,8103,Toodyay,929,68.71,423,31.29,1352,11.24
WA,244,Pearce,7964,Two Rocks,528,54.89,434,45.11,962,3.02
WA,244,Pearce,7951,Upper Swan,980,68.53,450,31.47,1430,0.04
WA,244,Pearce,8008,West Dale,39,84.78,7,15.22,46,6.06
WA,244,Pearce,82969,West Swan (Pearce),312,50.57,305,49.43,617,-0.48
WA,244,Pearce,7968,Woodridge,273,65.94,141,34.06,414,12.7
WA,244,Pearce,8119,Wundowie,285,53.07,252,46.93,537,6.92
WA,244,Pearce,7971,Yanchep,754,58.81,528,41.19,1282,7.11
WA,244,Pearce,89901,Yanchep North,546,50.79,529,49.21,1075,-0.9
WA,244,Pearce,83306,Yanchep PPVC,1856,59.83,1246,40.17,3102,4.96
WA,244,Pearce,8123,York,881,66.14,451,33.86,1332,0.08
WA,245,Perth,8127,Ashfield,410,39.54,627,60.46,1037,0.4
WA,245,Perth,8128,Bassendean,697,42.19,955,57.81,1652,-1.3
WA,245,Perth,8129,Bassendean South,928,41.75,1295,58.25,2223,-2.56
WA,245,Perth,8130,Bayswater,966,35.36,1766,64.64,2732,-2.47
WA,245,Perth,8143,Bayswater North,859,39.84,1297,60.16,2156,-1.92
WA,245,Perth,8131,Bedford,417,41.08,598,58.92,1015,-3.04
WA,245,Perth,71389,Beechboro West (Perth),247,47.23,276,52.77,523,6.57
WA,245,Perth,65517,BLV Perth PPVC,0,0,0,0,0,-45
WA,245,Perth,8133,Camboon,1161,52.87,1035,47.13,2196,0.28
WA,245,Perth,8134,Coolbinia (Perth),947,59.9,634,40.1,1581,-2.74
WA,245,Perth,8158,Dianella North (Perth),328,56.75,250,43.25,578,6.04
WA,245,Perth,30236,Divisional Office (PREPOLL),0,0,0,0,0,-56.52
WA,245,Perth,8137,East Perth,983,51.85,913,48.15,1896,-9.17
WA,245,Perth,7931,Eden Hill,678,35.72,1220,64.28,1898,0.83
WA,245,Perth,8138,Embleton,430,39.67,654,60.33,1084,0.68
WA,245,Perth,8142,Highgate,828,31.05,1839,68.95,2667,-6.98
WA,245,Perth,8145,Inglewood,387,38.39,621,61.61,1008,-3.14
WA,245,Perth,8147,Inglewood East,1035,40.91,1495,59.09,2530,-3.73
WA,245,Perth,83382,Inglewood North,217,44.2,274,55.8,491,-4.77
WA,245,Perth,71390,Kiara (Perth),174,39.01,272,60.99,446,-1.95
WA,245,Perth,7611,Leederville,375,40.06,561,59.94,936,-6.03
WA,245,Perth,7617,Leederville Central,192,45.82,227,54.18,419,-8.94
WA,245,Perth,7612,Leederville North,480,43.96,612,56.04,1092,-8.03
WA,245,Perth,8148,Maylands,721,37.71,1191,62.29,1912,-5.58
WA,245,Perth,8149,Maylands East,779,38.7,1234,61.3,2013,-4.41
WA,245,Perth,11596,Morley (Perth),736,47.27,821,52.73,1557,4.48
WA,245,Perth,32518,Morley Central,698,53.36,610,46.64,1308,10.21
WA,245,Perth,83966,Morley PERTH PPVC,4951,50.05,4941,49.95,9892,1.52
WA,245,Perth,8140,Morley South,705,43.95,899,56.05,1604,1.03
WA,245,Perth,7616,Mount Hawthorn,809,43.59,1047,56.41,1856,-5.37
WA,245,Perth,7618,Mount Hawthorn West,637,46.87,722,53.13,1359,-3.21
WA,245,Perth,8154,Mount Lawley,898,44.97,1099,55.03,1997,-1.53
WA,245,Perth,8155,Mount Lawley East,249,41.85,346,58.15,595,-3.46
WA,245,Perth,8139,Mount Lawley South,564,47.32,628,52.68,1192,-0.41
WA,245,Perth,8156,Mount Lawley West,577,58.22,414,41.78,991,1.39
WA,245,Perth,8157,Noranda,934,49.95,936,50.05,1870,4.27
WA,245,Perth,8159,North Perth,654,41.95,905,58.05,1559,-5.46
WA,245,Perth,8160,North Perth Central,842,35.94,1501,64.06,2343,-3.7
WA,245,Perth,8164,Northbridge,289,32,614,68,903,-4.45
WA,245,Perth,83275,Other Mobile Team 1,7,25,21,75,28,-19.44
WA,245,Perth,8161,Perth Central,381,45.57,455,54.43,836,-4.91
WA,245,Perth,38296,Perth PERTH PPVC,1610,46.8,1830,53.2,3440,-7.4
WA,245,Perth,34081,Special Hospital Team 1,107,49.08,111,50.92,218,2.35
WA,245,Perth,34190,Special Hospital Team 2,146,57.71,107,42.29,253,10.96
WA,245,Perth,34206,Special Hospital Team 3,0,0,0,0,0,-46.38
WA,245,Perth,83799,Special Hospital Team 4,19,55.88,15,44.12,34,9.33
WA,245,Perth,83800,Special Hospital Team 5,4,44.44,5,55.56,9,-1.95
WA,245,Perth,83801,Special Hospital Team 6,2,50,2,50,4,2.83
WA,245,Perth,83802,Special Hospital Team 7,0,0,0,0,0,-46.15
WA,245,Perth,8144,West Perth,369,38.56,588,61.44,957,-5.46
WA,245,Perth,8165,West Perth Central,499,56.32,387,43.68,886,-3.34
WA,246,Stirling,8174,Balcatta,1380,56.14,1078,43.86,2458,2.96
WA,246,Stirling,8175,Balcatta Central,479,58.92,334,41.08,813,-0.57
WA,246,Stirling,8176,Balcatta North,1436,58.64,1013,41.36,2449,2.29
WA,246,Stirling,65669,Balcatta STIRLING PPVC,5196,61.64,3234,38.36,8430,0.86
WA,246,Stirling,7562,Balga,547,37.39,916,62.61,1463,2.91
WA,246,Stirling,7563,Balga North,586,39.68,891,60.32,1477,2.1
WA,246,Stirling,65552,BLV Stirling PPVC,0,0,0,0,0,-21.43
WA,246,Stirling,7565,Carine,1146,60.76,740,39.24,1886,-7.99
WA,246,Stirling,97414,Carine North,540,65.53,284,34.47,824,-1.7
WA,246,Stirling,71453,Coolbinia (Stirling),207,54.33,174,45.67,381,-1.83
WA,246,Stirling,8181,Dianella,946,60.1,628,39.9,1574,-2.97
WA,246,Stirling,8136,Dianella Central,168,46.67,192,53.33,360,-2.54
WA,246,Stirling,8151,Dianella East,525,50.38,517,49.62,1042,-2.14
WA,246,Stirling,8180,Dianella Heights,819,60.71,530,39.29,1349,-2.31
WA,246,Stirling,8179,Dianella North (Stirling),843,61.49,528,38.51,1371,-0.62
WA,246,Stirling,8135,Dianella South,604,50.76,586,49.24,1190,-1.76
WA,246,Stirling,38196,Dianella St Andrew's,871,64.28,484,35.72,1355,0.03
WA,246,Stirling,8189,Dianella West,677,40.71,986,59.29,1663,-3.14
WA,246,Stirling,30237,Divisional Office (PREPOLL),0,0,0,0,0,-41.67
WA,246,Stirling,8188,Gwelup,1549,69.12,692,30.88,2241,-3.19
WA,246,Stirling,7576,Hamersley,837,57.09,629,42.91,1466,0.04
WA,246,Stirling,11911,Hamersley East,473,55,387,45,860,-1.86
WA,246,Stirling,7608,Joondanna,851,50.81,824,49.19,1675,-6.06
WA,246,Stirling,8187,Karrinyup,1370,63.69,781,36.31,2151,-3.64
WA,246,Stirling,8184,Karrinyup South (Stirling),681,61.91,419,38.09,1100,-5.96
WA,246,Stirling,8178,Karrinyup West,880,59.14,608,40.86,1488,-3.41
WA,246,Stirling,11598,Mirrabooka Central,455,34.52,863,65.48,1318,3.8
WA,246,Stirling,31067,Mirrabooka East,455,32.55,943,67.45,1398,-6.4
WA,246,Stirling,71444,Morley (Stirling),200,48.9,209,51.1,409,0.8
WA,246,Stirling,65710,Morley STIRLING PPVC,0,0,0,0,0,-54.97
WA,246,Stirling,8190,Nollamara,922,43.19,1213,56.81,2135,0.95
WA,246,Stirling,7582,North Beach,1674,65.21,893,34.79,2567,-3.43
WA,246,Stirling,7583,North Beach Central,481,68.13,225,31.87,706,-5
WA,246,Stirling,8192,Osborne Park,1091,54.12,925,45.88,2016,-1.45
WA,246,Stirling,8193,Osborne Park East,668,49.63,678,50.37,1346,-0.76
WA,246,Stirling,94027,Perth STIRLING PPVC,697,57.7,511,42.3,1208,-3.04
WA,246,Stirling,71456,Scarborough (Stirling),308,58,223,42,531,-7.07
WA,246,Stirling,47794,Scarborough Central (Stirling),283,52.31,258,47.69,541,-6.04
WA,246,Stirling,34084,Special Hospital Team 1,180,64.75,98,35.25,278,-2.58
WA,246,Stirling,8194,Stirling Central,609,63.24,354,36.76,963,4.51
WA,246,Stirling,8198,Tuart Hill,941,46.24,1094,53.76,2035,-1.05
WA,246,Stirling,8177,Westminster,735,39.49,1126,60.51,1861,1.72
